region,type,sqfeet,beds,baths,comes_furnished,laundry_options,parking_options,cats_allowed,dogs_allowed,price
fort collins / north CO,apartment,1166,2,2.0,0,w/d in unit,attached garage,1,1,1575
fort collins / north CO,apartment,815,1,1.0,0,w/d in unit,attached garage,1,1,1379
fort collins / north CO,apartment,1101,2,2.0,0,w/d in unit,detached garage,1,1,1749
fort collins / north CO,apartment,790,2,2.0,0,laundry on site,off-street parking,1,1,1295
fort collins / north CO,apartment,1000,2,2.0,0,w/d in unit,street parking,1,1,1340
fort collins / north CO,apartment,733,1,1.0,0,w/d in unit,off-street parking,1,1,1364
fort collins / north CO,house,1800,4,2.5,0,w/d hookups,attached garage,1,1,2085
fort collins / north CO,apartment,600,1,1.0,0,laundry on site,off-street parking,0,0,1277
fort collins / north CO,apartment,1180,2,2.0,0,w/d in unit,off-street parking,1,1,1669
fort collins / north CO,apartment,1047,3,2.0,1,w/d in unit,off-street parking,1,0,630
fort collins / north CO,apartment,1029,2,1.0,0,w/d in unit,off-street parking,1,1,1500
fort collins / north CO,apartment,1357,3,2.5,0,w/d in unit,detached garage,1,1,1939
fort collins / north CO,apartment,768,1,1.0,0,w/d in unit,attached garage,1,1,1249
fort collins / north CO,apartment,828,1,1.0,0,w/d in unit,off-street parking,1,1,1440
fort collins / north CO,apartment,600,1,1.0,0,laundry on site,off-street parking,1,1,1250
fort collins / north CO,apartment,876,2,1.0,0,w/d in unit,carport,1,1,1479
fort collins / north CO,apartment,877,1,1.0,0,w/d in unit,attached garage,1,1,1700
fort collins / north CO,apartment,801,1,1.0,0,w/d in unit,detached garage,1,1,1345
fort collins / north CO,apartment,1008,2,2.0,0,w/d in unit,off-street parking,1,1,1345
fort collins / north CO,apartment,800,1,1.0,0,laundry on site,off-street parking,1,1,1499
fort collins / north CO,apartment,790,2,2.0,0,laundry on site,off-street parking,1,1,1380
fort collins / north CO,apartment,845,1,1.0,0,w/d in unit,detached garage,1,1,1370
fort collins / north CO,house,2014,5,2.0,0,laundry on site,off-street parking,0,0,3100
new haven,apartment,900,2,1.0,0,w/d hookups,off-street parking,1,1,1100
fort collins / north CO,apartment,800,1,1.0,0,w/d in unit,street parking,1,1,1169
fort collins / north CO,apartment,667,1,1.0,0,laundry in bldg,carport,1,1,1150
fort collins / north CO,apartment,1141,2,2.0,0,w/d in unit,attached garage,1,1,1799
fort collins / north CO,house,1465,3,2.0,0,w/d hookups,attached garage,1,1,1560
fort collins / north CO,duplex,790,2,1.0,0,w/d hookups,off-street parking,0,0,1250
fort collins / north CO,apartment,1890,2,1.0,0,w/d in unit,carport,0,0,1450
new haven,house,1400,4,2.0,0,w/d hookups,off-street parking,1,1,2095
fort collins / north CO,apartment,700,1,1.0,0,w/d in unit,off-street parking,1,1,1301
fort collins / north CO,apartment,1101,2,2.0,0,w/d in unit,attached garage,1,1,1749
fort collins / north CO,apartment,950,2,1.0,0,laundry on site,off-street parking,1,1,1470
fort collins / north CO,apartment,925,2,2.0,0,w/d in unit,carport,1,1,1577
fort collins / north CO,apartment,685,1,1.0,0,w/d in unit,detached garage,1,1,1241
fort collins / north CO,house,1028,3,1.0,0,w/d in unit,attached garage,0,0,1675
fort collins / north CO,apartment,1141,2,2.0,0,w/d in unit,detached garage,1,1,1799
fort collins / north CO,apartment,738,1,1.0,0,w/d in unit,attached garage,1,1,1360
fort collins / north CO,apartment,710,1,1.0,0,w/d in unit,street parking,1,1,1168
fort collins / north CO,apartment,740,2,1.0,0,laundry on site,off-street parking,1,1,995
fort collins / north CO,house,2139,4,4.0,0,w/d hookups,attached garage,0,0,599
fort collins / north CO,apartment,880,2,1.0,0,laundry on site,off-street parking,1,1,1430
fort collins / north CO,apartment,550,1,1.0,0,laundry on site,off-street parking,1,1,899
fort collins / north CO,apartment,640,1,1.0,0,w/d in unit,carport,1,1,1322
fort collins / north CO,apartment,970,2,2.0,0,w/d in unit,carport,1,1,1589
fort collins / north CO,apartment,756,1,1.0,0,w/d in unit,street parking,1,1,1300
fort collins / north CO,apartment,1049,2,2.0,0,w/d in unit,street parking,1,1,1450
new haven,apartment,981,4,1.0,0,w/d hookups,off-street parking,1,1,1150
fort collins / north CO,apartment,799,2,2.0,1,w/d in unit,off-street parking,1,1,720
fort collins / north CO,apartment,1040,2,2.0,0,w/d in unit,detached garage,1,1,1447
fort collins / north CO,apartment,1364,3,2.0,0,w/d in unit,attached garage,1,1,2001
fort collins / north CO,apartment,1119,2,2.0,0,w/d in unit,attached garage,1,1,1749
fort collins / north CO,apartment,1047,3,2.0,1,w/d in unit,off-street parking,1,1,630
fort collins / north CO,apartment,817,1,1.0,0,w/d in unit,detached garage,1,1,1288
fort collins / north CO,apartment,1700,1,1.0,1,w/d hookups,off-street parking,0,0,1400
fort collins / north CO,house,4016,5,3.5,0,w/d in unit,attached garage,0,1,2500
fort collins / north CO,house,2985,2,2.0,0,w/d in unit,attached garage,0,0,1595
fort collins / north CO,apartment,799,2,2.0,1,w/d in unit,off-street parking,1,1,725
fort collins / north CO,house,1465,3,2.0,0,w/d hookups,attached garage,1,1,1558
fort collins / north CO,apartment,1214,4,2.0,1,w/d in unit,off-street parking,1,1,599
fort collins / north CO,house,1800,4,2.0,0,w/d hookups,attached garage,0,1,1875
fort collins / north CO,house,2684,5,3.0,0,w/d hookups,attached garage,1,1,1825
fort collins / north CO,apartment,539,1,1.0,0,w/d in unit,carport,1,1,1269
fort collins / north CO,house,2164,4,4.0,0,w/d hookups,attached garage,0,0,601
fort collins / north CO,apartment,1700,1,1.0,1,w/d in unit,off-street parking,0,0,1400
fort collins / north CO,apartment,700,1,1.0,0,w/d in unit,off-street parking,1,1,1276
fort collins / north CO,apartment,656,1,1.0,0,w/d in unit,attached garage,1,1,1399
fort collins / north CO,apartment,726,1,1.0,0,w/d in unit,detached garage,1,1,1500
fort collins / north CO,apartment,640,1,1.0,0,laundry on site,off-street parking,0,0,1090
fort collins / north CO,loft,700,1,1.5,0,w/d in unit,off-street parking,0,0,1600
fort collins / north CO,manufactured,850,2,1.5,0,w/d in unit,off-street parking,0,0,900
fort collins / north CO,apartment,614,1,1.0,0,w/d in unit,attached garage,1,1,1350
fort collins / north CO,house,2624,3,2.0,0,w/d in unit,attached garage,1,1,1500
fort collins / north CO,apartment,781,1,1.0,0,w/d in unit,attached garage,1,1,1489
fort collins / north CO,apartment,600,1,1.0,1,laundry on site,off-street parking,0,0,1327
new haven,apartment,711,2,1.0,0,laundry in bldg,off-street parking,1,1,1550
fort collins / north CO,house,1250,3,1.0,0,w/d in unit,attached garage,0,0,1800
fort collins / north CO,apartment,656,1,1.0,0,w/d in unit,off-street parking,1,1,1399
fort collins / north CO,house,1756,3,2.0,0,w/d in unit,detached garage,0,1,2400
fort collins / north CO,townhouse,1392,3,2.0,0,w/d hookups,attached garage,0,0,1550
fort collins / north CO,apartment,733,1,1.0,0,w/d in unit,attached garage,1,1,1425
fort collins / north CO,apartment,1008,2,2.0,0,w/d in unit,off-street parking,1,1,1346
fort collins / north CO,apartment,685,1,1.0,0,w/d in unit,detached garage,1,1,1246
fort collins / north CO,apartment,820,2,1.0,0,w/d hookups,off-street parking,1,1,1295
fort collins / north CO,apartment,1293,3,2.0,0,w/d in unit,street parking,1,1,1638
fort collins / north CO,apartment,550,1,1.0,1,laundry on site,off-street parking,0,0,1327
fort collins / north CO,apartment,620,1,1.0,0,w/d in unit,street parking,1,1,1068
fort collins / north CO,apartment,750,2,1.0,0,laundry on site,off-street parking,1,1,1299
fort collins / north CO,apartment,895,2,1.0,0,laundry on site,off-street parking,1,1,1430
fort collins / north CO,apartment,1120,2,2.5,0,w/d in unit,attached garage,1,1,1872
fort collins / north CO,apartment,685,1,1.0,0,w/d in unit,detached garage,1,1,1174
fort collins / north CO,apartment,890,2,1.0,0,w/d in unit,carport,0,0,1150
fort collins / north CO,apartment,820,2,1.0,0,w/d hookups,off-street parking,1,1,1349
fort collins / north CO,apartment,592,1,1.0,0,w/d in unit,attached garage,1,1,1335
fort collins / north CO,apartment,1008,2,2.0,0,w/d in unit,off-street parking,1,1,1414
fort collins / north CO,apartment,1018,2,2.0,0,w/d in unit,off-street parking,1,0,1640
fort collins / north CO,apartment,600,1,1.0,0,laundry on site,off-street parking,0,0,1322
fort collins / north CO,apartment,505,1,1.0,1,w/d in unit,off-street parking,0,0,1600
fort collins / north CO,house,1786,4,2.0,0,w/d in unit,attached garage,1,1,1680
fort collins / north CO,apartment,954,2,1.0,0,w/d in unit,off-street parking,1,0,1565
fort collins / north CO,apartment,1280,2,2.5,0,w/d in unit,attached garage,1,1,1932
fort collins / north CO,apartment,828,1,1.0,0,w/d in unit,attached garage,1,1,1680
fort collins / north CO,condo,2872,3,3.0,0,w/d hookups,attached garage,0,0,1700
fort collins / north CO,apartment,1067,2,2.0,0,w/d in unit,off-street parking,1,1,1378
fort collins / north CO,apartment,550,1,1.0,1,laundry on site,off-street parking,0,0,1322
fort collins / north CO,house,2830,3,3.0,0,w/d hookups,attached garage,0,0,1785
fort collins / north CO,townhouse,1524,3,2.0,0,w/d hookups,attached garage,1,1,1695
fort collins / north CO,apartment,845,1,1.0,0,w/d in unit,detached garage,1,1,1377
fort collins / north CO,apartment,645,2,1.0,0,laundry on site,off-street parking,1,1,945
fort collins / north CO,apartment,1000,3,1.5,0,laundry on site,off-street parking,0,0,1225
fort collins / north CO,apartment,400,1,1.0,0,laundry on site,off-street parking,1,1,1005
fort collins / north CO,duplex,928,2,1.0,0,w/d hookups,attached garage,0,0,1095
fort collins / north CO,apartment,469,1,1.0,0,laundry on site,off-street parking,1,1,1050
fort collins / north CO,apartment,690,1,1.0,0,w/d hookups,off-street parking,1,1,1080
pueblo,townhouse,1220,2,2.5,0,w/d in unit,attached garage,0,0,1245
fort collins / north CO,apartment,634,1,1.0,0,laundry on site,off-street parking,1,1,975
fort collins / north CO,apartment,685,1,1.0,0,w/d in unit,detached garage,1,1,1291
fort collins / north CO,apartment,550,1,1.0,1,laundry on site,off-street parking,0,0,1372
fort collins / north CO,apartment,479,1,1.0,0,laundry on site,off-street parking,1,1,925
fort collins / north CO,apartment,479,1,1.0,0,laundry on site,off-street parking,1,1,895
fort collins / north CO,house,1075,3,1.0,0,w/d in unit,attached garage,0,0,1495
fort collins / north CO,townhouse,1630,2,2.0,0,w/d in unit,attached garage,0,0,1600
fort collins / north CO,townhouse,1827,3,2.5,0,w/d hookups,attached garage,1,1,1725
fort collins / north CO,apartment,1621,3,3.0,0,w/d in unit,attached garage,1,1,1850
fort collins / north CO,townhouse,1240,2,2.5,0,w/d hookups,attached garage,1,1,1495
fort collins / north CO,apartment,1299,3,1.0,0,no laundry on site,off-street parking,0,0,995
fort collins / north CO,townhouse,1800,2,2.5,0,w/d in unit,attached garage,0,0,1795
fort collins / north CO,apartment,994,3,2.0,0,w/d hookups,attached garage,1,1,1495
fort collins / north CO,apartment,798,2,1.0,0,laundry on site,off-street parking,0,0,945
fort collins / north CO,apartment,560,1,1.0,0,no laundry on site,off-street parking,0,0,750
fort collins / north CO,apartment,640,2,2.0,0,w/d in unit,carport,1,1,1259
fort collins / north CO,apartment,713,1,1.0,0,w/d in unit,attached garage,1,1,1415
fort collins / north CO,house,1878,3,2.0,0,w/d in unit,attached garage,1,1,1500
fort collins / north CO,house,1400,2,2.0,0,w/d in unit,detached garage,0,0,1900
fort collins / north CO,apartment,820,2,1.0,0,w/d hookups,off-street parking,1,1,1299
fort collins / north CO,apartment,1197,3,2.0,0,w/d hookups,off-street parking,1,1,1599
fort collins / north CO,house,2250,4,3.0,0,w/d hookups,attached garage,0,0,2250
fort collins / north CO,apartment,1519,3,2.0,0,w/d in unit,off-street parking,1,1,2040
fort collins / north CO,apartment,761,1,1.0,0,w/d in unit,detached garage,1,1,1428
fort collins / north CO,apartment,620,1,1.0,0,w/d in unit,off-street parking,1,1,1255
fort collins / north CO,apartment,1054,2,1.5,0,w/d in unit,detached garage,0,1,1575
fort collins / north CO,apartment,925,2,2.0,0,w/d in unit,carport,1,1,1486
fort collins / north CO,apartment,513,1,1.0,0,laundry in bldg,off-street parking,1,0,1025
fort collins / north CO,apartment,1246,2,2.0,0,w/d in unit,off-street parking,1,1,1725
fort collins / north CO,house,1612,3,2.5,1,w/d in unit,attached garage,0,0,600
fort collins / north CO,apartment,919,2,1.0,0,w/d in unit,off-street parking,1,0,1200
fort collins / north CO,apartment,395,3,1.0,0,laundry on site,off-street parking,1,1,930
fort collins / north CO,apartment,1130,2,2.0,0,w/d in unit,detached garage,1,1,1505
fort collins / north CO,apartment,838,1,1.0,0,w/d in unit,carport,1,1,1444
fort collins / north CO,apartment,684,1,1.0,0,w/d in unit,off-street parking,1,1,1273
fort collins / north CO,apartment,785,3,1.0,0,laundry on site,off-street parking,1,1,1225
fort collins / north CO,apartment,1016,2,2.0,0,w/d in unit,off-street parking,1,1,1430
fort collins / north CO,apartment,1046,2,2.0,0,w/d in unit,off-street parking,1,1,1650
fort collins / north CO,apartment,960,3,2.0,0,laundry on site,off-street parking,1,1,1350
fort collins / north CO,apartment,1280,3,2.5,0,w/d in unit,attached garage,1,1,1926
fort collins / north CO,apartment,876,2,1.0,0,w/d in unit,carport,1,1,1422
fort collins / north CO,apartment,1101,2,2.0,0,w/d in unit,off-street parking,1,1,1493
fort collins / north CO,house,1584,3,3.0,0,w/d hookups,attached garage,0,1,1725
fort collins / north CO,apartment,970,2,2.0,0,w/d in unit,carport,1,1,1496
fort collins / north CO,townhouse,2032,3,2.5,0,w/d in unit,attached garage,0,0,1595
fort collins / north CO,apartment,960,2,1.0,0,laundry on site,off-street parking,0,0,1000
fort collins / north CO,apartment,1470,3,2.0,0,w/d in unit,off-street parking,1,1,1930
fort collins / north CO,apartment,820,2,1.0,0,w/d hookups,off-street parking,1,1,1293
fort collins / north CO,apartment,400,1,1.0,1,laundry on site,off-street parking,0,0,750
fort collins / north CO,apartment,974,1,1.0,0,w/d in unit,off-street parking,1,0,1530
fort collins / north CO,apartment,825,1,1.0,0,w/d in unit,off-street parking,1,0,1405
fort collins / north CO,apartment,800,2,1.0,0,w/d hookups,off-street parking,0,0,1100
fort collins / north CO,apartment,800,1,1.0,0,w/d in unit,off-street parking,1,0,1385
fort collins / north CO,apartment,1176,3,1.0,0,w/d hookups,attached garage,0,0,1650
fort collins / north CO,duplex,3000,3,1.0,0,w/d hookups,attached garage,0,0,1100
fort collins / north CO,apartment,836,2,1.0,0,laundry on site,off-street parking,1,1,1097
fort collins / north CO,townhouse,1689,2,2.5,0,w/d in unit,attached garage,0,0,1700
fort collins / north CO,apartment,1258,3,2.0,0,w/d in unit,off-street parking,1,0,1925
fort collins / north CO,condo,972,2,1.0,1,w/d in unit,attached garage,1,1,945
fort collins / north CO,apartment,539,1,1.0,0,w/d in unit,carport,1,1,1226
pueblo,house,2400,4,2.0,0,w/d hookups,attached garage,1,1,1695
fort collins / north CO,house,1290,3,1.5,0,w/d in unit,attached garage,0,1,2150
fort collins / north CO,apartment,685,1,1.0,0,w/d in unit,detached garage,1,1,1240
fort collins / north CO,apartment,1200,2,2.0,1,w/d hookups,street parking,1,1,720
fort collins / north CO,house,1400,4,2.0,0,w/d in unit,attached garage,0,1,2000
fort collins / north CO,house,1388,3,2.0,0,w/d hookups,attached garage,0,0,1800
fort collins / north CO,townhouse,1245,2,2.5,0,w/d hookups,attached garage,0,0,1500
fort collins / north CO,townhouse,1250,2,2.0,0,w/d hookups,detached garage,0,0,1550
fort collins / north CO,apartment,600,1,1.0,0,laundry on site,off-street parking,0,0,1327
fort collins / north CO,apartment,1200,4,3.0,0,laundry on site,off-street parking,1,1,2075
fort collins / north CO,apartment,1700,1,1.0,0,w/d in unit,off-street parking,0,0,1400
fort collins / north CO,house,1800,3,2.5,0,w/d in unit,attached garage,0,0,1850
fort collins / north CO,apartment,730,2,1.0,0,laundry on site,off-street parking,0,0,1145
fort collins / north CO,apartment,1130,2,2.0,0,w/d in unit,detached garage,1,1,1531
fort collins / north CO,apartment,1556,3,2.0,0,w/d in unit,off-street parking,1,1,1994
fort collins / north CO,house,1600,3,1.0,0,w/d hookups,off-street parking,1,1,1550
fort collins / north CO,townhouse,1000,2,1.5,0,w/d in unit,off-street parking,0,1,1295
fort collins / north CO,house,2000,2,1.5,0,laundry on site,off-street parking,0,0,1500
fort collins / north CO,flat,1130,2,2.0,0,w/d in unit,carport,0,0,1600
fort collins / north CO,apartment,800,1,1.0,0,w/d in unit,off-street parking,1,1,1499
fort collins / north CO,apartment,1246,2,2.0,0,w/d in unit,off-street parking,1,1,1710
fort collins / north CO,apartment,1260,3,2.0,0,w/d in unit,detached garage,1,1,1882
fort collins / north CO,apartment,703,2,1.0,0,w/d hookups,off-street parking,1,0,1140
fort collins / north CO,apartment,765,1,1.0,0,w/d in unit,off-street parking,1,1,1360
fort collins / north CO,apartment,600,1,1.0,0,w/d in unit,off-street parking,1,1,1499
fort collins / north CO,house,1300,3,1.0,0,w/d hookups,off-street parking,1,1,1350
fort collins / north CO,house,2400,4,3.0,0,w/d in unit,attached garage,0,1,1895
fort collins / north CO,duplex,972,2,1.0,0,w/d hookups,attached garage,0,0,1275
fort collins / north CO,house,1000,2,1.0,0,w/d in unit,off-street parking,0,0,1350
fort collins / north CO,apartment,395,1,1.0,0,laundry on site,off-street parking,1,1,930
fort collins / north CO,apartment,1280,2,2.5,0,w/d in unit,attached garage,1,1,1939
fort collins / north CO,apartment,718,1,1.0,0,w/d in unit,street parking,1,1,1310
fort collins / north CO,apartment,761,1,1.0,0,w/d in unit,detached garage,1,1,1403
fort collins / north CO,apartment,1200,3,1.0,0,laundry on site,off-street parking,0,0,1475
fort collins / north CO,apartment,952,2,2.0,0,w/d in unit,off-street parking,1,1,1445
fort collins / north CO,condo,1038,2,2.0,0,w/d in unit,detached garage,0,0,1400
fort collins / north CO,apartment,875,2,1.0,0,laundry on site,off-street parking,1,1,1450
fort collins / north CO,apartment,1146,2,2.0,0,w/d in unit,detached garage,1,1,1511
fort collins / north CO,apartment,768,2,1.0,0,laundry on site,off-street parking,1,1,922
fort collins / north CO,apartment,1046,2,2.0,0,w/d in unit,attached garage,1,1,1695
fort collins / north CO,apartment,888,3,1.0,0,laundry on site,off-street parking,1,1,1024
fort collins / north CO,duplex,1442,3,2.5,0,w/d hookups,attached garage,0,0,1600
fort collins / north CO,apartment,738,1,1.0,0,w/d in unit,attached garage,1,1,1264
fort collins / north CO,apartment,438,1,1.0,0,laundry in bldg,off-street parking,1,1,995
